match_api_id,season,stage,date,away_team,home_team,home_team_goal,away_team_goal,result_match,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11,away_possession,home_possession,home_shoton,away_shoton
658966,2009/2010,24,2010-01-30 00:00:00,8655,8654,0,0,D,41475,41475,41475,41475,41475,41475,30966.0,34590.0,37169.0,109898.0,181229.0,23927.0,23927.0,23927.0,23927.0,23927.0,23927.0,30842.0,109621.0,23916.0,25667.0,21613.0,49,47,6,2
658967,2009/2010,24,2010-01-30 00:00:00,8668,8528,0,1,A,40015,40015,40015,40015,40015,40015,129817.0,101192.0,29581.0,71550.0,30953.0,30700.0,30700.0,30700.0,30700.0,30700.0,30700.0,39618.0,24006.0,36012.0,30876.0,30735.0,45,51,4,4
658970,2009/2010,24,2010-01-30 00:00:00,8559,8650,2,0,H,30618,30618,30618,30618,30618,30618,38818.0,27694.0,37920.0,37139.0,41175.0,130670.0,130670.0,130670.0,130670.0,130670.0,130670.0,35532.0,155384.0,11576.0,24372.0,23934.0,54,50,3,7
658971,2009/2010,24,2010-01-30 00:00:00,8602,8667,2,2,D,32577,32577,32577,32577,32577,32577,30595.0,182962.0,23225.0,37798.0,70297.0,23099.0,23099.0,23099.0,23099.0,23099.0,23099.0,35466.0,29673.0,25415.0,23538.0,23291.0,50,58,4,4
658972,2009/2010,24,2010-01-30 00:00:00,10252,9879,0,2,A,24020,24020,24020,24020,24020,24020,30338.0,43247.0,34574.0,24741.0,26461.0,23354.0,23354.0,23354.0,23354.0,23354.0,23354.0,38807.0,38609.0,30892.0,23264.0,34466.0,49,49,5,1
658973,2009/2010,24,2010-01-30 00:00:00,8455,8191,1,2,A,11496,11496,11496,11496,11496,11496,38504.0,28109.0,38856.0,23074.0,32627.0,30699.0,30699.0,30699.0,30699.0,30699.0,30699.0,30631.0,40825.0,30630.0,37804.0,30679.0,43,46,2,11
658975,2009/2010,24,2010-01-30 00:00:00,8586,8658,1,1,D,35443,35443,35443,35443,35443,35443,33049.0,24978.0,24002.0,31953.0,31073.0,23760.0,23760.0,23760.0,23760.0,23760.0,23760.0,24656.0,97988.0,31097.0,30830.0,30348.0,51,57,2,5
658969,2009/2010,24,2010-01-31 00:00:00,8462,8456,2,0,H,30598,30598,30598,30598,30598,30598,24213.0,23782.0,33633.0,38817.0,30960.0,24747.0,24747.0,24747.0,24747.0,24747.0,24747.0,33850.0,25421.0,23271.0,27335.0,25543.0,53,51,5,8
658974,2009/2010,24,2010-01-31 00:00:00,10260,9825,1,3,A,39297,39297,39297,39297,39297,39297,30613.0,23678.0,26181.0,31435.0,3520.0,24148.0,24148.0,24148.0,24148.0,24148.0,24148.0,30373.0,34944.0,40945.0,30829.0,30802.0,42,51,11,10
658968,2009/2010,24,2010-02-01 00:00:00,10194,8472,0,0,D,38802,38802,38802,38802,38802,38802,25150.0,26171.0,17866.0,23949.0,30988.0,24411.0,24411.0,24411.0,24411.0,24411.0,24411.0,23253.0,24133.0,24773.0,42183.0,23314.0,51,55,3,3
658940,2009/2010,21,2010-02-02 00:00:00,8455,8667,1,1,D,23034,23034,23034,23034,23034,23034,30595.0,182962.0,23225.0,70297.0,37798.0,30699.0,30699.0,30699.0,30699.0,30699.0,30699.0,30686.0,30631.0,30679.0,30822.0,37804.0,53,48,3,5
658941,2009/2010,21,2010-02-03 00:00:00,8462,9879,1,0,H,34574,34574,34574,34574,34574,34574,30338.0,43247.0,24664.0,27696.0,24741.0,40004.0,40004.0,40004.0,40004.0,40004.0,40004.0,33850.0,27335.0,25421.0,26347.0,30901.0,42,0,11,4
658976,2009/2010,25,2010-02-06 00:00:00,8462,10260,5,0,H,35327,35327,35327,35327,35327,35327,34944.0,24148.0,40945.0,27430.0,30829.0,23271.0,23271.0,23271.0,23271.0,23271.0,23271.0,24373.0,24747.0,25421.0,40987.0,26347.0,52,55,3,9
658977,2009/2010,25,2010-02-06 00:00:00,8655,10194,3,0,H,24435,24435,24435,24435,24435,24435,25668.0,24411.0,24773.0,38755.0,23314.0,49825.0,49825.0,49825.0,49825.0,49825.0,49825.0,30842.0,109621.0,23916.0,25667.0,21613.0,49,52,3,3
658978,2009/2010,25,2010-02-06 00:00:00,8528,8472,1,1,D,156008,156008,156008,156008,156008,156008,25150.0,26171.0,17866.0,23949.0,30988.0,129817.0,129817.0,129817.0,129817.0,129817.0,129817.0,101192.0,25005.0,40015.0,29581.0,71550.0,52,52,4,3
658979,2009/2010,25,2010-02-06 00:00:00,10252,8586,0,0,D,23760,23760,23760,23760,23760,23760,24656.0,97988.0,31097.0,30830.0,30348.0,23354.0,23354.0,23354.0,23354.0,23354.0,23354.0,38807.0,38609.0,30892.0,23264.0,34466.0,0,51,10,5
659020,2009/2010,25,2010-02-06 00:00:00,8654,8191,2,1,H,11496,11496,11496,11496,11496,11496,38504.0,28109.0,23074.0,23190.0,32627.0,109898.0,109898.0,109898.0,109898.0,109898.0,109898.0,24223.0,37169.0,30966.0,34543.0,34947.0,49,47,4,3
659064,2009/2010,25,2010-02-06 00:00:00,9879,8559,0,0,D,130670,130670,130670,130670,130670,130670,35532.0,155384.0,11576.0,24372.0,23934.0,34574.0,34574.0,34574.0,34574.0,34574.0,34574.0,112035.0,30338.0,24664.0,31643.0,26461.0,52,57,4,8
659065,2009/2010,25,2010-02-06 00:00:00,8456,8667,2,1,H,23034,23034,23034,23034,23034,23034,30595.0,182962.0,23225.0,70297.0,37798.0,24213.0,24213.0,24213.0,24213.0,24213.0,24213.0,30598.0,23782.0,33781.0,38817.0,30960.0,42,45,4,5
659066,2009/2010,25,2010-02-06 00:00:00,8668,8650,1,0,H,38818,38818,38818,38818,38818,38818,95327.0,37139.0,30618.0,33632.0,41175.0,30700.0,30700.0,30700.0,30700.0,30700.0,30700.0,39618.0,30876.0,24006.0,36012.0,30735.0,52,57,13,4
659063,2009/2010,25,2010-02-07 00:00:00,9825,8455,2,0,H,30699,30699,30699,30699,30699,30699,32345.0,30631.0,30679.0,30822.0,37804.0,26181.0,26181.0,26181.0,26181.0,26181.0,26181.0,27277.0,23678.0,31013.0,30613.0,3520.0,45,45,11,2
659067,2009/2010,25,2010-02-07 00:00:00,8602,8658,2,1,H,35443,35443,35443,35443,35443,35443,33049.0,24978.0,24002.0,31953.0,31073.0,23099.0,23099.0,23099.0,23099.0,23099.0,23099.0,35466.0,29673.0,25415.0,23538.0,23291.0,52,51,7,4
659069,2009/2010,26,2010-02-09 00:00:00,8191,9879,3,0,H,34574,34574,34574,34574,34574,34574,25253.0,30338.0,24020.0,31643.0,24741.0,11496.0,11496.0,11496.0,11496.0,11496.0,11496.0,38504.0,28109.0,23823.0,23190.0,32627.0,50,50,3,1
659072,2009/2010,26,2010-02-09 00:00:00,10194,8528,1,1,D,29581,29581,29581,29581,29581,29581,25005.0,40015.0,101192.0,71550.0,30953.0,24411.0,24411.0,24411.0,24411.0,24411.0,24411.0,23253.0,25668.0,24773.0,42183.0,23314.0,45,53,6,3
659073,2009/2010,26,2010-02-09 00:00:00,8472,8462,1,1,D,40004,40004,40004,40004,40004,40004,25517.0,33850.0,25421.0,26347.0,30901.0,38802.0,38802.0,38802.0,38802.0,38802.0,38802.0,26171.0,25150.0,17866.0,23949.0,30988.0,47,60,5,8
659077,2009/2010,26,2010-02-09 00:00:00,8559,8456,2,0,H,34942,34942,34942,34942,34942,34942,30598.0,23782.0,24159.0,30960.0,38817.0,130670.0,130670.0,130670.0,130670.0,130670.0,130670.0,143793.0,35532.0,11576.0,34261.0,23934.0,50,52,7,11
659068,2009/2010,26,2010-02-10 00:00:00,8650,9825,1,0,H,30613,30613,30613,30613,30613,30613,23678.0,27277.0,26181.0,36410.0,3520.0,95327.0,95327.0,95327.0,95327.0,95327.0,95327.0,38818.0,37139.0,30618.0,33632.0,41175.0,46,45,7,4
659070,2009/2010,26,2010-02-10 00:00:00,8658,8654,2,0,H,30966,30966,30966,30966,30966,30966,24223.0,34590.0,41475.0,38491.0,34543.0,25075.0,25075.0,25075.0,25075.0,25075.0,25075.0,24978.0,33049.0,77704.0,37552.0,31953.0,45,50,10,9
659071,2009/2010,26,2010-02-10 00:00:00,8586,8602,1,0,H,23099,23099,23099,23099,23099,23099,35466.0,131409.0,25415.0,23538.0,23291.0,23760.0,23760.0,23760.0,23760.0,23760.0,23760.0,24656.0,30818.0,38820.0,30348.0,33074.0,42,55,6,13
659074,2009/2010,26,2010-02-10 00:00:00,8667,8655,1,0,H,109621,109621,109621,109621,109621,109621,38711.0,30842.0,23916.0,23927.0,21613.0,23034.0,23034.0,23034.0,23034.0,23034.0,23034.0,30595.0,182962.0,23225.0,70297.0,37798.0,48,55,4,3
659075,2009/2010,26,2010-02-10 00:00:00,10260,10252,1,1,D,23354,23354,23354,23354,23354,23354,38609.0,38807.0,78324.0,30892.0,23264.0,24148.0,24148.0,24148.0,24148.0,24148.0,24148.0,34944.0,30373.0,40945.0,30829.0,24154.0,40,58,3,7
659076,2009/2010,26,2010-02-10 00:00:00,8455,8668,2,1,H,30700,30700,30700,30700,30700,30700,24011.0,24006.0,10491.0,30876.0,30735.0,30631.0,30631.0,30631.0,30631.0,30631.0,30631.0,32345.0,40825.0,37804.0,30822.0,30679.0,55,54,5,2
658958,2009/2010,23,2010-02-16 00:00:00,8456,10194,1,1,D,24435,24435,24435,24435,24435,24435,23253.0,24411.0,25668.0,23314.0,38755.0,30598.0,30598.0,30598.0,30598.0,30598.0,30598.0,34942.0,23782.0,24159.0,30646.0,30960.0,47,56,7,2
658841,2009/2010,18,2010-02-17 00:00:00,8559,8528,0,0,D,25005,25005,25005,25005,25005,25005,101192.0,40015.0,29581.0,96481.0,71550.0,130670.0,130670.0,130670.0,130670.0,130670.0,130670.0,23937.0,35532.0,24372.0,34261.0,23934.0,47,56,8,5
659079,2009/2010,27,2010-02-20 00:00:00,10194,8462,1,2,A,40004,40004,40004,40004,40004,40004,25517.0,25421.0,23779.0,26347.0,30901.0,25668.0,25668.0,25668.0,25668.0,25668.0,25668.0,24411.0,23253.0,42183.0,38755.0,23314.0,49,48,7,3
659080,2009/2010,27,2010-02-20 00:00:00,8667,8654,3,0,H,30966,30966,30966,30966,30966,30966,24223.0,34590.0,41475.0,31020.0,34543.0,23034.0,23034.0,23034.0,23034.0,23034.0,23034.0,30595.0,182962.0,23225.0,127857.0,37798.0,45,58,7,3
659082,2009/2010,27,2010-02-20 00:00:00,10260,8668,3,1,H,30700,30700,30700,30700,30700,30700,24006.0,24011.0,10491.0,36012.0,30735.0,35327.0,35327.0,35327.0,35327.0,35327.0,35327.0,24148.0,34944.0,30802.0,30829.0,27430.0,57,30,4,7
659083,2009/2010,27,2010-02-20 00:00:00,8472,9825,2,0,H,23678,23678,23678,23678,23678,23678,31013.0,30613.0,75489.0,26181.0,36410.0,24157.0,24157.0,24157.0,24157.0,24157.0,24157.0,24740.0,26171.0,30352.0,23949.0,30988.0,52,49,4,3
659085,2009/2010,27,2010-02-20 00:00:00,8455,8602,0,2,A,23099,23099,23099,23099,23099,23099,35466.0,131409.0,25415.0,23538.0,23291.0,30699.0,30699.0,30699.0,30699.0,30699.0,30699.0,32345.0,30679.0,30630.0,30822.0,37804.0,70,57,6,8
659078,2009/2010,27,2010-02-21 00:00:00,8658,9879,2,1,H,24020,24020,24020,24020,24020,24020,25253.0,30338.0,34574.0,24737.0,24741.0,35443.0,35443.0,35443.0,35443.0,35443.0,35443.0,33049.0,24978.0,77704.0,24002.0,31953.0,42,50,9,6
659081,2009/2010,27,2010-02-21 00:00:00,8559,8655,3,0,H,38711,38711,38711,38711,38711,38711,109621.0,113465.0,23916.0,23927.0,21613.0,130670.0,130670.0,130670.0,130670.0,130670.0,130670.0,35532.0,23937.0,24372.0,34261.0,23934.0,46,55,8,0
659084,2009/2010,27,2010-02-21 00:00:00,8586,8528,0,3,A,129817,129817,129817,129817,129817,129817,40015.0,101192.0,29581.0,96481.0,71550.0,23760.0,23760.0,23760.0,23760.0,23760.0,23760.0,24656.0,97988.0,38820.0,30830.0,30348.0,43,54,3,4
659086,2009/2010,27,2010-02-21 00:00:00,8650,8456,0,0,D,30367,30367,30367,30367,30367,30367,24213.0,30598.0,23782.0,24159.0,30960.0,38818.0,38818.0,38818.0,38818.0,38818.0,38818.0,95327.0,33632.0,30618.0,30915.0,37139.0,51,51,4,6
659087,2009/2010,27,2010-02-21 00:00:00,8191,10252,5,2,H,23354,23354,23354,23354,23354,23354,38807.0,38609.0,30892.0,23264.0,34466.0,38856.0,38856.0,38856.0,38856.0,38856.0,38856.0,46008.0,38504.0,28109.0,23190.0,32627.0,50,43,4,2
659091,2009/2010,28,2010-02-23 00:00:00,8654,10260,3,0,H,35327,35327,35327,35327,35327,35327,24156.0,30373.0,40961.0,27430.0,30829.0,30966.0,30966.0,30966.0,30966.0,30966.0,30966.0,37169.0,34590.0,41475.0,31020.0,34543.0,47,51,2,8
659090,2009/2010,28,2010-02-27 00:00:00,9825,10194,1,3,A,25668,25668,25668,25668,25668,25668,23253.0,24411.0,33941.0,23314.0,38755.0,23678.0,23678.0,23678.0,23678.0,23678.0,23678.0,30935.0,30613.0,75489.0,26181.0,36410.0,36,54,3,11
659094,2009/2010,28,2010-02-27 00:00:00,8456,8455,2,4,A,30699,30699,30699,30699,30699,30699,32345.0,30631.0,30630.0,30822.0,37804.0,24159.0,24159.0,24159.0,24159.0,24159.0,24159.0,30598.0,23782.0,30509.0,33781.0,38817.0,51,42,1,3
659095,2009/2010,28,2010-02-27 00:00:00,8528,8658,1,0,H,35443,35443,35443,35443,35443,35443,33049.0,24978.0,77704.0,24002.0,31953.0,129817.0,129817.0,129817.0,129817.0,129817.0,129817.0,40015.0,29581.0,25005.0,101192.0,71550.0,52,52,7,6
659096,2009/2010,28,2010-02-27 00:00:00,8462,8191,1,2,A,11496,11496,11496,11496,11496,11496,28109.0,38504.0,23074.0,32627.0,23370.0,47418.0,47418.0,47418.0,47418.0,47418.0,47418.0,23271.0,25421.0,40004.0,23779.0,26347.0,46,52,5,5
659097,2009/2010,28,2010-02-27 00:00:00,8602,8559,1,0,H,35532,35532,35532,35532,35532,35532,130670.0,24455.0,143793.0,23934.0,34261.0,131409.0,131409.0,131409.0,131409.0,131409.0,131409.0,35466.0,23099.0,25415.0,23538.0,23291.0,58,60,8,8
659088,2009/2010,28,2010-02-28 00:00:00,9879,8472,0,0,D,24157,24157,24157,24157,24157,24157,26171.0,25150.0,30352.0,30988.0,23949.0,34574.0,34574.0,34574.0,34574.0,34574.0,34574.0,25253.0,30338.0,24020.0,24737.0,24741.0,48,64,4,5
659089,2009/2010,28,2010-02-28 00:00:00,8668,8586,2,1,H,38820,38820,38820,38820,38820,38820,24656.0,97988.0,31097.0,40755.0,30348.0,109058.0,109058.0,109058.0,109058.0,109058.0,109058.0,24011.0,36012.0,24006.0,25666.0,24160.0,49,48,9,4
659092,2009/2010,28,2010-02-28 00:00:00,8655,8650,2,1,H,24800,24800,24800,24800,24800,24800,30618.0,95327.0,33632.0,37139.0,30853.0,113465.0,113465.0,113465.0,113465.0,113465.0,113465.0,109621.0,38711.0,23916.0,23927.0,21613.0,40,49,1,4
659099,2009/2010,29,2010-03-06 00:00:00,8559,8654,1,2,A,30966,30966,30966,30966,30966,30966,24223.0,34590.0,41475.0,34543.0,31020.0,130670.0,130670.0,130670.0,130670.0,130670.0,130670.0,11576.0,35532.0,143793.0,34261.0,23934.0,47,60,8,8
659105,2009/2010,29,2010-03-06 00:00:00,8191,9825,3,1,H,31013,31013,31013,31013,31013,31013,31435.0,39297.0,30613.0,26181.0,36410.0,46008.0,46008.0,46008.0,46008.0,46008.0,46008.0,23185.0,28109.0,38856.0,23370.0,23190.0,51,41,10,6
659106,2009/2010,29,2010-03-06 00:00:00,10260,8602,0,1,A,35466,35466,35466,35466,35466,35466,23099.0,131409.0,25415.0,23538.0,23291.0,35327.0,35327.0,35327.0,35327.0,35327.0,35327.0,30373.0,34944.0,24156.0,40945.0,27430.0,40,53,4,8
659102,2009/2010,29,2010-03-07 00:00:00,8667,8668,5,1,H,24006,24006,24006,24006,24006,24006,30839.0,24011.0,36012.0,25666.0,24160.0,23438.0,23438.0,23438.0,23438.0,23438.0,23438.0,24843.0,30595.0,182962.0,23025.0,127857.0,47,35,4,3
659098,2009/2010,29,2010-03-08 00:00:00,8650,8528,1,0,H,101192,101192,101192,101192,101192,101192,40015.0,29581.0,25005.0,71550.0,96481.0,33632.0,33632.0,33632.0,33632.0,33632.0,33632.0,30618.0,95327.0,37139.0,24800.0,30853.0,55,50,5,0
658943,2009/2010,21,2010-03-09 00:00:00,8559,8472,4,0,H,24157,24157,24157,24157,24157,24157,26171.0,25150.0,38802.0,30988.0,23949.0,130670.0,130670.0,130670.0,130670.0,130670.0,130670.0,35532.0,23937.0,143793.0,34261.0,23934.0,44,49,5,6
658946,2009/2010,22,2010-03-09 00:00:00,8658,8462,1,2,A,24528,24528,24528,24528,24528,24528,47418.0,25421.0,23271.0,26347.0,30901.0,25075.0,25075.0,25075.0,25075.0,25075.0,25075.0,24978.0,78404.0,77704.0,31073.0,31953.0,50,49,2,4
658942,2009/2010,21,2010-03-10 00:00:00,10194,8191,1,1,D,23370,23370,23370,23370,23370,23370,23185.0,46008.0,38856.0,23190.0,25411.0,24435.0,24435.0,24435.0,24435.0,24435.0,24435.0,24411.0,25668.0,24773.0,42183.0,23314.0,59,65,4,4
659108,2009/2010,30,2010-03-13 00:00:00,8655,8586,3,1,H,38820,38820,38820,38820,38820,38820,31097.0,97988.0,31921.0,40755.0,30348.0,30842.0,30842.0,30842.0,30842.0,30842.0,30842.0,109621.0,30342.0,23916.0,25667.0,21613.0,55,35,7,5
659110,2009/2010,30,2010-03-13 00:00:00,10252,10194,0,0,D,25668,25668,25668,25668,25668,25668,23253.0,24411.0,24773.0,42183.0,23314.0,30892.0,30892.0,30892.0,30892.0,30892.0,30892.0,38807.0,38609.0,23354.0,26165.0,34466.0,48,51,3,4
659113,2009/2010,30,2010-03-13 00:00:00,9825,8667,1,2,A,23034,23034,23034,23034,23034,23034,30595.0,24843.0,34437.0,37798.0,70297.0,30935.0,30935.0,30935.0,30935.0,30935.0,30935.0,39297.0,27277.0,26181.0,36410.0,3520.0,35,52,2,11
659114,2009/2010,30,2010-03-13 00:00:00,8668,8658,2,2,D,25075,25075,25075,25075,25075,25075,24978.0,33049.0,77704.0,31953.0,31073.0,25666.0,25666.0,25666.0,25666.0,25666.0,25666.0,30839.0,24011.0,36012.0,30876.0,24160.0,48,51,4,6
659115,2009/2010,30,2010-03-13 00:00:00,8528,8559,4,0,H,130670,130670,130670,130670,130670,130670,35532.0,11576.0,143793.0,23934.0,34261.0,29581.0,29581.0,29581.0,29581.0,29581.0,29581.0,25005.0,40015.0,101192.0,106228.0,71550.0,50,53,6,5
659116,2009/2010,30,2010-03-13 00:00:00,8602,8191,1,2,A,11496,11496,11496,11496,11496,11496,23185.0,38504.0,38856.0,23370.0,23190.0,23099.0,23099.0,23099.0,23099.0,23099.0,23099.0,131409.0,35466.0,25415.0,23538.0,23291.0,57,51,4,7
659117,2009/2010,30,2010-03-13 00:00:00,8654,8455,4,1,H,30699,30699,30699,30699,30699,30699,32345.0,30631.0,37804.0,30822.0,30679.0,30353.0,30353.0,30353.0,30353.0,30353.0,30353.0,34590.0,24223.0,30966.0,37242.0,38491.0,44,51,15,9
659109,2009/2010,30,2010-03-14 00:00:00,8456,8472,1,1,D,24157,24157,24157,24157,24157,24157,30352.0,131583.0,38802.0,30988.0,23949.0,30367.0,30367.0,30367.0,30367.0,30367.0,30367.0,30598.0,23782.0,30509.0,33781.0,38817.0,49,53,4,4
659111,2009/2010,30,2010-03-14 00:00:00,9879,10260,3,0,H,35327,35327,35327,35327,35327,35327,34944.0,24148.0,40945.0,27430.0,30829.0,24020.0,24020.0,24020.0,24020.0,24020.0,24020.0,30338.0,43247.0,30956.0,24737.0,24741.0,51,43,4,1
659112,2009/2010,30,2010-03-15 00:00:00,8462,8650,4,1,H,27694,27694,27694,27694,27694,27694,38818.0,33632.0,30618.0,30915.0,30853.0,30901.0,30901.0,30901.0,30901.0,30901.0,30901.0,25517.0,25421.0,24528.0,40987.0,26347.0,49,50,3,6
658936,2009/2010,21,2010-03-16 00:00:00,10252,8528,1,2,A,29581,29581,29581,29581,29581,29581,129817.0,101192.0,40015.0,71550.0,96481.0,23354.0,23354.0,23354.0,23354.0,23354.0,23354.0,38807.0,38609.0,30892.0,26165.0,23264.0,59,48,6,4
659118,2009/2010,31,2010-03-20 00:00:00,8191,8528,1,0,H,101192,101192,101192,101192,101192,101192,25005.0,40015.0,129817.0,71550.0,96481.0,23185.0,23185.0,23185.0,23185.0,23185.0,23185.0,11496.0,28109.0,23370.0,32627.0,23190.0,37,57,6,11
659119,2009/2010,31,2010-03-20 00:00:00,8658,8472,3,1,H,24157,24157,24157,24157,24157,24157,131583.0,30352.0,38802.0,23949.0,25342.0,25075.0,25075.0,25075.0,25075.0,25075.0,25075.0,78404.0,24978.0,77704.0,31953.0,31073.0,47,49,8,4
659120,2009/2010,31,2010-03-20 00:00:00,8654,9825,2,0,H,39297,39297,39297,39297,39297,39297,23678.0,26181.0,30613.0,3520.0,36410.0,41475.0,41475.0,41475.0,41475.0,41475.0,41475.0,34590.0,30966.0,160496.0,38491.0,31020.0,41,40,7,3
659121,2009/2010,31,2010-03-20 00:00:00,8602,10252,2,2,D,23354,23354,23354,23354,23354,23354,38807.0,38609.0,30892.0,26165.0,34466.0,23099.0,23099.0,23099.0,23099.0,23099.0,23099.0,131409.0,35466.0,25415.0,23538.0,23291.0,37,57,9,4
659123,2009/2010,31,2010-03-20 00:00:00,8667,8462,3,2,H,38704,38704,38704,38704,38704,38704,23889.0,47418.0,25421.0,23779.0,26347.0,34437.0,34437.0,34437.0,34437.0,34437.0,34437.0,38816.0,24843.0,23563.0,37798.0,23034.0,60,60,2,2
659125,2009/2010,31,2010-03-20 00:00:00,8559,8668,2,0,H,25666,25666,25666,25666,25666,25666,30839.0,24011.0,36012.0,30876.0,24160.0,130670.0,130670.0,130670.0,130670.0,130670.0,130670.0,35532.0,11576.0,143793.0,23934.0,34261.0,52,53,6,4
659128,2009/2010,31,2010-03-20 00:00:00,8586,10194,1,2,A,25668,25668,25668,25668,25668,25668,23253.0,24411.0,24773.0,38755.0,23288.0,38820.0,38820.0,38820.0,38820.0,38820.0,38820.0,26108.0,31097.0,31921.0,30830.0,40755.0,49,41,5,4
659122,2009/2010,31,2010-03-21 00:00:00,8455,8655,1,1,D,38711,38711,38711,38711,38711,38711,109621.0,30342.0,23916.0,23927.0,21613.0,32345.0,32345.0,32345.0,32345.0,32345.0,32345.0,31906.0,30679.0,30631.0,37804.0,30822.0,41,51,8,12
659126,2009/2010,31,2010-03-21 00:00:00,8456,9879,1,2,A,24020,24020,24020,24020,24020,24020,25253.0,30338.0,34574.0,24737.0,24741.0,24159.0,24159.0,24159.0,24159.0,24159.0,24159.0,34942.0,23782.0,33781.0,38817.0,30646.0,51,68,5,13
659127,2009/2010,31,2010-03-21 00:00:00,8650,10260,2,1,H,24148,24148,24148,24148,24148,24148,34944.0,35327.0,30802.0,40945.0,30829.0,37139.0,37139.0,37139.0,37139.0,37139.0,37139.0,95327.0,38818.0,33632.0,30618.0,30853.0,40,68,16,8
658937,2009/2010,21,2010-03-23 00:00:00,8602,8654,1,3,A,30966,30966,30966,30966,30966,30966,24223.0,34590.0,41475.0,34543.0,34947.0,23099.0,23099.0,23099.0,23099.0,23099.0,23099.0,29673.0,35466.0,25415.0,23538.0,23291.0,46,53,4,4
658592,2009/2010,2,2010-03-24 00:00:00,8668,8456,0,2,A,24159,24159,24159,24159,24159,24159,23782.0,30598.0,33781.0,24213.0,38817.0,24006.0,24006.0,24006.0,24006.0,24006.0,24006.0,30839.0,24011.0,36012.0,30876.0,30735.0,35,49,5,11
659101,2009/2010,29,2010-03-24 00:00:00,8455,8462,0,5,A,38704,38704,38704,38704,38704,38704,23889.0,47418.0,24373.0,25421.0,26347.0,30631.0,30631.0,30631.0,30631.0,30631.0,30631.0,32345.0,30686.0,51553.0,30822.0,30679.0,57,56,5,8
659103,2009/2010,29,2010-03-24 00:00:00,8658,8655,2,1,H,38711,38711,38711,38711,38711,38711,109621.0,30342.0,23916.0,23927.0,21613.0,25075.0,25075.0,25075.0,25075.0,25075.0,25075.0,33049.0,24978.0,77704.0,24002.0,31953.0,47,43,2,11
659104,2009/2010,29,2010-03-24 00:00:00,8472,10252,1,1,D,23354,23354,23354,23354,23354,23354,38807.0,38609.0,30892.0,26165.0,34466.0,24157.0,24157.0,24157.0,24157.0,24157.0,24157.0,156008.0,25150.0,30352.0,38802.0,23949.0,47,54,8,7
659131,2009/2010,32,2010-03-27 00:00:00,8462,8586,2,0,H,23760,23760,23760,23760,23760,23760,24656.0,31097.0,38820.0,30830.0,33074.0,24528.0,24528.0,24528.0,24528.0,24528.0,24528.0,24747.0,24373.0,38368.0,26347.0,37140.0,61,45,7,3
659132,2009/2010,32,2010-03-27 00:00:00,10260,8559,0,4,A,130670,130670,130670,130670,130670,130670,35532.0,11576.0,143793.0,23934.0,34261.0,35327.0,35327.0,35327.0,35327.0,35327.0,35327.0,30373.0,24148.0,40945.0,27430.0,24154.0,40,65,4,4
659133,2009/2010,32,2010-03-27 00:00:00,10194,8654,0,1,A,30353,30353,30353,30353,30353,30353,24223.0,37169.0,30966.0,38491.0,34543.0,24435.0,24435.0,24435.0,24435.0,24435.0,24435.0,25668.0,23253.0,24773.0,23314.0,23288.0,55,60,8,4
659134,2009/2010,32,2010-03-27 00:00:00,8668,8602,0,0,D,23099,23099,23099,23099,23099,23099,29673.0,35466.0,25415.0,23538.0,23291.0,24006.0,24006.0,24006.0,24006.0,24006.0,24006.0,30839.0,109058.0,36012.0,30876.0,30735.0,43,60,0,4
659135,2009/2010,32,2010-03-27 00:00:00,9879,8667,2,0,H,23438,23438,23438,23438,23438,23438,30595.0,24843.0,34437.0,23034.0,70297.0,25015.0,25015.0,25015.0,25015.0,25015.0,25015.0,165823.0,112035.0,24020.0,24737.0,30956.0,51,56,1,4
659136,2009/2010,32,2010-03-27 00:00:00,10252,8455,7,1,H,30631,30631,30631,30631,30631,30631,32345.0,30686.0,30630.0,37804.0,30679.0,23264.0,23264.0,23264.0,23264.0,23264.0,23264.0,38807.0,38609.0,23283.0,23354.0,26165.0,51,39,6,7
659138,2009/2010,32,2010-03-27 00:00:00,9825,8658,1,1,D,25075,25075,25075,25075,25075,25075,33049.0,24978.0,77704.0,24002.0,31953.0,39297.0,39297.0,39297.0,39297.0,39297.0,39297.0,27277.0,31013.0,30613.0,31435.0,36410.0,47,50,2,4
659129,2009/2010,32,2010-03-28 00:00:00,8472,8650,3,0,H,33632,33632,33632,33632,33632,33632,38818.0,30618.0,30915.0,37139.0,30853.0,24157.0,24157.0,24157.0,24157.0,24157.0,24157.0,156008.0,25150.0,30352.0,38802.0,23949.0,51,60,1,3
659137,2009/2010,32,2010-03-28 00:00:00,8655,8191,0,1,A,23185,23185,23185,23185,23185,23185,11496.0,28109.0,23370.0,32627.0,23190.0,109621.0,109621.0,109621.0,109621.0,109621.0,109621.0,25667.0,23927.0,30342.0,23916.0,34176.0,50,53,6,2
659130,2009/2010,32,2010-03-29 00:00:00,8528,8456,3,0,H,30367,30367,30367,30367,30367,30367,34942.0,30598.0,24159.0,38817.0,30960.0,101192.0,101192.0,101192.0,101192.0,101192.0,101192.0,40015.0,25005.0,129817.0,71550.0,96481.0,47,57,10,11
